,name,auc,nums,prec_@recall=0.6,f1_s_@recall=0.6,thre_@recall=0.6,prec_@recall=0.65,f1_s_@recall=0.65,thre_@recall=0.65,prec_@recall=0.7,f1_s_@recall=0.7,thre_@recall=0.7,prec_@recall=0.75,f1_s_@recall=0.75,thre_@recall=0.75,prec_@recall=0.8,f1_s_@recall=0.8,thre_@recall=0.8,prec_@recall=0.85,f1_s_@recall=0.85,thre_@recall=0.85,prec_@recall=0.9,f1_s_@recall=0.9,thre_@recall=0.9,precison_bset,recall_best,thresh_best,f1_score_best
20,动植物_昆虫,0.9636268522317085,516.0,0.549645390070922,0.5740740740740741,0.10204103589057922,0.4163568773234201,0.5079365079365079,0.04670816287398338,0.30861040068201195,0.42865600947306104,0.023693451657891273,0.21559888579387188,0.33491994807442665,0.012504052370786667,0.14650585313941114,0.2476761619190405,0.0067831724882125854,0.07600415512465374,0.13954227590591228,0.0027580210007727146,0.04389691305579156,0.08371590602214421,0.001292683300562203,0.6217948717948718,0.563953488372093,0.15989583380183464,0.5914634146341463
21,动植物_牛羊猪,0.9906839972016905,411.0,0.8884892086330936,0.7169811320754718,0.7709287405014038,0.881578947368421,0.7496503496503497,0.6812801361083984,0.8495575221238938,0.768,0.538032591342926,0.8131578947368421,0.7812895069532237,0.3334749639034271,0.7376681614349776,0.7677946324387398,0.19780752062797546,0.5942275042444821,0.7,0.05702371522784233,0.3005686433793664,0.4506699147381243,0.0106606250628829,0.8169761273209549,0.7493917274939172,0.3399939610877716,0.7817258883248731
22,动植物_狗,0.9936204404385388,3375.0,0.982532751091703,0.7450331125827814,0.9857288599014282,0.9803395889186773,0.7817566363798326,0.9749734401702881,0.9752373091209244,0.8151086581579854,0.9545283317565918,0.9693721286370597,0.8458326373809921,0.9135314226150513,0.9560906515580736,0.8711082432650427,0.8129622340202332,0.9248871695680206,0.8859039678863672,0.5838869214057922,0.8540905257239246,0.8765147143681477,0.23136617243289948,0.9150141643059491,0.8613333333333333,0.5099986684213627,0.8873626373626374
23,动植物_猫,0.9843017339417279,1285.0,0.8996499416569428,0.7198879551820727,0.8457607626914978,0.8763102725366876,0.7467619472979009,0.7296662330627441,0.8514664143803217,0.7685738684884714,0.5933142304420471,0.8019966722129783,0.7752312022517088,0.38766032457351685,0.7290780141843972,0.7628942486085343,0.19644838571548462,0.6299711815561959,0.7238410596026491,0.08940627425909042,0.4039804469273743,0.5577247529525187,0.024721544235944748,0.7936893203883495,0.7634241245136186,0.33999810352689397,0.7782625942086473
24,动植物_花束,0.9783165330206176,764.0,0.6136363636363636,0.6071428571428571,0.09163723140954971,0.571921749136939,0.608695652173913,0.06153211370110512,0.5014058106841612,0.5843801201529218,0.0362970344722271,0.40380549682875266,0.5249656436097115,0.018522363156080246,0.3295638126009693,0.4669973292636398,0.011076254770159721,0.1988984088127295,0.32242063492063494,0.00426526041701436,0.10721520959950133,0.19161676646706588,0.0015325776766985655,0.5856287425149701,0.6400523560209425,0.06999874016219085,0.6116322701688556
25,动植物_蛇鼠蜥蜴鳄鱼,0.962960845292822,241.0,0.22727272727272727,0.32992036405005687,0.03997872769832611,0.1782065834279228,0.2798573975044563,0.024169670417904854,0.11719833564493759,0.20083184789067143,0.012410757131874561,0.07959542656112577,0.14393638170974155,0.006780799012631178,0.053880513679508656,0.10096782631441277,0.0037128946278244257,0.03220738413197172,0.062064789585225544,0.001654582330957055,0.01757227305854725,0.034471803018268465,0.0006531824474222958,0.6024096385542169,0.4149377593360996,0.32999346989114425,0.49140049140049147
26,动植物_观赏鱼龟,0.9795560541157279,197.0,0.6839080459770115,0.6415094339622641,0.3250163197517395,0.6323529411764706,0.6433915211970076,0.210366889834404,0.552,0.6174496644295302,0.13751943409442902,0.5421245421245421,0.6297872340425532,0.11153324693441391,0.3237704918032787,0.4613138686131387,0.024280643090605736,0.18421052631578946,0.30297565374211,0.007770187687128782,0.08290638099673964,0.15187713310580206,0.0022355597466230392,0.6528497409326425,0.6395939086294417,0.23998987609233455,0.6461538461538462
27,动植物_野生哺乳动物,0.9857904804015816,494.0,0.7615384615384615,0.671945701357466,0.5041202902793884,0.71875,0.6836518046709129,0.35756081342697144,0.6615678776290631,0.6804326450344149,0.2422882318496704,0.5716486902927581,0.6491688538932633,0.12524504959583282,0.48116646415552855,0.601366742596811,0.0704086422920227,0.3526448362720403,0.4985163204747775,0.028265884146094322,0.1894423158790975,0.31304959549771366,0.007870694622397423,0.7046413502109705,0.6761133603238867,0.3099043980717286,0.6900826446280992
28,动植物_野生禽类,0.9886025231847447,526.0,0.8207792207792208,0.6937431394072447,0.5660766959190369,0.7808219178082192,0.7095435684647303,0.39248019456863403,0.7151162790697675,0.708253358925144,0.2224012315273285,0.649671052631579,0.6966490299823634,0.10891995579004288,0.45074946466809424,0.5767123287671232,0.0317407101392746,0.29906542056074764,0.44268774703557306,0.011684036813676357,0.1943419434194342,0.3197301854974705,0.005303557496517897,0.8091787439613527,0.6368821292775665,0.4799966249738618,0.7127659574468086
29,动植物_鸡鸭鹅,0.9814274342812814,279.0,0.6857142857142857,0.6412213740458015,0.23955322802066803,0.6046511627906976,0.6275862068965518,0.13030804693698883,0.44646924829157175,0.5459610027855153,0.05182184278964996,0.26854219948849106,0.39585296889726673,0.019475044682621956,0.16184971098265896,0.26939266386049304,0.008457346819341183,0.10456942003514938,0.1863013698630137,0.0042391931638121605,0.05923836389280677,0.11118464592984778,0.0018478332785889506,0.7256637168141593,0.5878136200716846,0.29998365663721305,0.6495049504950495
30,医疗_药物,0.9214949855357951,162.0,0.025186327422256488,0.04835924006908463,0.004827437456697226,0.015282583621683967,0.029867568329106788,0.0027045051101595163,0.012187299550994226,0.023959646910466585,0.001993488520383835,0.010640153497296355,0.020983832129342964,0.001618437236174941,0.007064449516356918,0.014005602240896359,0.0009671245934441686,0.005794423916694659,0.011510551338727167,0.0006860583089292049,0.004467974416256082,0.008891866378391546,0.0004074818280059844,0.3130434782608696,0.2222222222222222,0.10858468563121532,0.259927797833935
31,占卜_星座,0.9533449692063332,93.0,0.05114155251141553,0.09427609427609428,0.008805372752249241,0.025,0.048164232135807346,0.004630865529179573,0.01455026455026455,0.028515878159429683,0.002650743816047907,0.014019627478469857,0.027526543452615022,0.0024403005372732878,0.009216023593020399,0.018223788118090146,0.0014865580014884472,0.007876341439401397,0.015609756097560974,0.0011444413103163242,0.005249343832020997,0.010438024231127678,0.0006542247137986124,0.5058823529411764,0.46236559139784944,0.13998891835604896,0.4831460674157303
32,商业场所_健身房,0.9972413618054836,277.0,0.8608247422680413,0.7091295116772823,0.7278396487236023,0.8457943925233645,0.7372708757637473,0.6122694611549377,0.825531914893617,0.7578125,0.5228557586669922,0.7969348659003831,0.7732342007434944,0.42570292949676514,0.7628865979381443,0.7816901408450705,0.27802735567092896,0.6762177650429799,0.7539936102236421,0.13678491115570068,0.5995203836930456,0.7204610951008646,0.05767587944865227,0.7962962962962963,0.776173285198556,0.3899402119148242,0.7861060329067643
33,商业场所_咖啡奶茶店,0.9732061615174863,94.0,0.08431952662721894,0.14805194805194805,0.009337523020803928,0.07888040712468193,0.1409090909090909,0.00803766492754221,0.06049495875343722,0.11139240506329114,0.005263275932520628,0.05302464525765497,0.09909281228192604,0.004002897068858147,0.037754595131644315,0.07214048410061699,0.002390705980360508,0.021333333333333333,0.04162330905306972,0.0011047497391700745,0.015307041238969926,0.030104480255002654,0.0006955876597203314,0.2831858407079646,0.3404255319148936,0.07904357850673158,0.30917874396135264
34,商业场所_商场,0.9882771702750393,189.0,0.2864321608040201,0.38841567291311757,0.07745952159166336,0.20534223706176963,0.3121827411167513,0.04462682083249092,0.17757009345794392,0.2835820895522388,0.03181019425392151,0.13003663003663005,0.22170179547228727,0.0187104269862175,0.0925700365408039,0.16602949208083015,0.010028817690908909,0.07036713286713286,0.12999596285829632,0.0063100247643888,0.051351351351351354,0.09718670076726343,0.003640965325757861,0.6272727272727273,0.36507936507936506,0.36736599242788537,0.46153846153846156
35,商业场所_宾馆酒店,0.9159896279324524,80.0,0.008976996446605573,0.017689331122166942,0.0014703611377626657,0.008798646362098138,0.01736227045075125,0.0013124580727890134,0.0050747621205256,0.01007647323436797,0.0006620229105465114,0.00429000429000429,0.008531210009953077,0.0005124307936057448,0.00364568499003133,0.007258293166997448,0.0003878628776874393,0.0023823704586063135,0.004751423680257136,0.00018737907521426678,0.002134978057169968,0.004259850905218317,0.00013917640899308026,0.35714285714285715,0.25,0.1549586486977598,0.2941176470588235
36,商业场所_理发店,0.9897996249539512,102.0,0.6888888888888889,0.6458333333333334,0.27354875206947327,0.6442307692307693,0.6504854368932039,0.17330360412597656,0.5806451612903226,0.6371681415929203,0.10264646261930466,0.4583333333333333,0.5703703703703704,0.05145348981022835,0.2733333333333333,0.40796019900497515,0.020839551463723183,0.14123376623376624,0.24233983286908078,0.008024115115404129,0.048497627833421195,0.09204602301150576,0.002126991515979171,0.6881720430107527,0.6274509803921569,0.24977825584590804,0.6564102564102564
37,商业场所_超市,0.9863795307783157,193.0,0.3972602739726027,0.47835051546391755,0.12102778255939484,0.36416184971098264,0.46753246753246747,0.08638720959424973,0.28936170212765955,0.41025641025641024,0.050080347806215286,0.2548330404217926,0.38057742782152226,0.035145919770002365,0.20341207349081364,0.32460732984293195,0.02003600262105465,0.12249443207126949,0.21428571428571427,0.007946311496198177,0.08085501858736059,0.14840085287846483,0.004117090720683336,0.644927536231884,0.46113989637305697,0.4485100599333132,0.5377643504531721
38,商业场所_路边摊,0.9831120547000048,975.0,0.612565445026178,0.6062176165803109,0.2573533356189728,0.5532286212914486,0.5978312116925979,0.1837322860956192,0.4917206623470122,0.577834179357022,0.11593349277973175,0.4362336114421931,0.5518281191104409,0.07261498272418976,0.3424056189640035,0.4795573316938211,0.034682806581258774,0.26741935483870966,0.40687116564417175,0.017664343118667603,0.19730337078651686,0.3236866359447005,0.008316703140735626,0.5970149253731343,0.6153846153846154,0.22998253579008632,0.606060606060606
39,商业场所_饭店,0.9752256042935207,712.0,0.35875943000838223,0.44934383202099737,0.1495356410741806,0.3084610259826782,0.4184365115228197,0.10355823487043381,0.2620798319327731,0.3814984709480122,0.07194895297288895,0.22948001718951438,0.351431391905232,0.05077796429395676,0.17757009345794392,0.2906680265170831,0.028126709163188934,0.1410286246218292,0.24196446396486326,0.016485996544361115,0.10132785330382549,0.18215402102870135,0.008314075879752636,0.5606361829025845,0.3960674157303371,0.43898421334368204,0.46419753086419757
40,四坑_JK,0.9852595630158985,327.0,0.4200426439232409,0.4949748743718593,0.15206028521060944,0.3710801393728223,0.47280799112097666,0.11262926459312439,0.31673582295988933,0.4361904761904762,0.07818781584501266,0.24624624624624625,0.3710407239819004,0.04611868038773537,0.18232428670842032,0.29705215419501135,0.025205068290233612,0.14914163090128754,0.2537654039251483,0.016807183623313904,0.09371029224904702,0.1697841726618705,0.007210440002381802,0.47244094488188976,0.5504587155963303,0.20990164193240707,0.5084745762711864
41,四坑_cosplay,0.9713263712451092,426.0,0.2567703109327984,0.359803232607168,0.05274435505270958,0.20764617691154422,0.31477272727272726,0.03584534674882889,0.14935064935064934,0.24629324546952225,0.020755097270011902,0.125,0.2143335565974548,0.014718072488904,0.07971014492753623,0.1449829931972789,0.007417685352265835,0.053977695167286247,0.10152426234093134,0.003934835083782673,0.03887033100516247,0.0745269286754003,0.00224209763109684,0.4485294117647059,0.4295774647887324,0.17951257850533767,0.43884892086330934
42,四坑_lolita,0.985013504016419,142.0,0.41545893719806765,0.49283667621776506,0.15003202855587006,0.38114754098360654,0.4818652849740933,0.11389796435832977,0.32362459546925565,0.44345898004434586,0.07625183463096619,0.21836734693877552,0.3386075949367089,0.03187329322099686,0.11597151576805696,0.20266666666666666,0.01050892099738121,0.08897058823529412,0.1611185086551265,0.006661698222160339,0.04079031230082855,0.07804878048780488,0.002031176583841443,0.410958904109589,0.6338028169014085,0.13900891462870602,0.49861495844875353
43,四坑_汉服,0.9765158895100052,230.0,0.368,0.456198347107438,0.0970379039645195,0.28846153846153844,0.39999999999999997,0.05811590701341629,0.2567783094098884,0.3757292882147025,0.04066745936870575,0.20305164319248825,0.3197781885397412,0.022682983428239822,0.15848406546080965,0.26455787203450754,0.013592146337032318,0.06671204901293397,0.12373737373737374,0.0032814869191497564,0.03553038105046344,0.06836195508586526,0.001220481819473207,0.5445544554455446,0.4782608695652174,0.25964260340459694,0.5092592592592594
44,娱乐_娱乐八卦,0.9621354589267452,300.0,0.19027484143763213,0.2889245585874799,0.08142963796854019,0.14508928571428573,0.2372262773722628,0.053203873336315155,0.12448132780082988,0.21137393054856568,0.04168382287025452,0.08782201405152225,0.15723270440251574,0.024812186136841774,0.06791171477079797,0.12519561815336464,0.01623542793095112,0.04654983570646221,0.08826583592938733,0.009111923165619373,0.025252525252525252,0.04912663755458515,0.003364112926647067,0.3368421052631579,0.32,0.29592218411328475,0.3282051282051282
45,娱乐_情景短剧,0.9833398034475831,1959.0,0.5784554845056566,0.5891783567134268,0.31075236201286316,0.547486033519553,0.594493700419972,0.2498718500137329,0.509090909090909,0.5896003437902879,0.18876171112060547,0.4605263157894737,0.5707629586488061,0.1392257809638977,0.3997960224375319,0.533242645808536,0.08917113393545151,0.31041550214272406,0.45481845481845484,0.04744876176118851,0.24141234432735734,0.38074681631772067,0.024627933278679848,0.532556270096463,0.6763654925982644,0.2197821987145114,0.5959073532718686
46,娱乐_相声小品,0.980182960104848,53.0,0.5517241379310345,0.5765765765765765,0.11823330819606781,0.4117647058823529,0.5072463768115942,0.07060769200325012,0.1919191919191919,0.3027888446215139,0.02114882506430149,0.10554089709762533,0.18518518518518517,0.008251162245869637,0.03966789667896679,0.07563764291996482,0.002222292358055711,0.024612092027822365,0.047866805411030174,0.0011962332064285874,0.017890421170331718,0.03508771929824562,0.0007580817909911275,0.5961538461538461,0.5849056603773585,0.15983759882463874,0.5904761904761905
47,娱乐_综艺节目,0.9782956686063545,1011.0,0.6277145811789038,0.6137512639029322,0.22773495316505432,0.5614334470989761,0.6028401282638571,0.16491831839084625,0.5108225108225108,0.590738423028786,0.12203545868396759,0.4462081128747795,0.5597345132743363,0.08059785515069962,0.37821411874707805,0.5136507936507936,0.05291159823536873,0.2602905569007264,0.3986095017381228,0.02363000065088272,0.16223925833481903,0.27492447129909364,0.00901714339852333,0.6272066458982347,0.5974282888229476,0.22991568965153567,0.6119554204660588
48,娱乐_街访,0.9929458956638354,136.0,0.5815602836879432,0.592057761732852,0.22966498136520386,0.559748427672956,0.6033898305084746,0.1749751716852188,0.48,0.5714285714285713,0.10954227298498154,0.4031620553359684,0.5244215938303343,0.06719277054071426,0.31871345029239767,0.4560669456066946,0.03769991919398308,0.13302752293577982,0.23015873015873017,0.007554348558187485,0.08919506889050036,0.16237623762376235,0.003399993758648634,0.6875,0.5661764705882353,0.37978462338523833,0.6209677419354839
49,娱乐场所_KTV,0.9901857984848674,78.0,0.5949367088607594,0.5987261146496815,0.13710100948810577,0.5368421052631579,0.5895953757225434,0.09969838708639145,0.3900709219858156,0.5022831050228311,0.04725368693470955,0.19281045751633988,0.3072916666666667,0.013346542604267597,0.11290322580645161,0.1981132075471698,0.005785172805190086,0.043733681462140996,0.08322981366459628,0.001448793918825686,0.026812688821752265,0.052090975788701394,0.0007323941099457443,0.5925925925925926,0.6153846153846154,0.12988399567849038,0.6037735849056604
50,娱乐场所_夜店迪厅,0.9849661007718578,49.0,0.4225352112676056,0.4999999999999999,0.20719750225543976,0.3902439024390244,0.48854961832061067,0.13241523504257202,0.3888888888888889,0.5035971223021583,0.11379726231098175,0.37,0.4966442953020134,0.0921393483877182,0.272108843537415,0.40816326530612246,0.04329562559723854,0.2,0.32432432432432434,0.02178940922021866,0.02982107355864811,0.05776636713735558,0.000943970400840044,0.3956043956043956,0.7346938775510204,0.10872210340829047,0.5142857142857142
51,娱乐场所_酒吧,0.9800451529214942,84.0,0.34,0.43589743589743596,0.054506830871105194,0.3160919540229885,0.4263565891472868,0.038480620831251144,0.24180327868852458,0.3597560975609756,0.021843232214450836,0.1974921630094044,0.31265508684863524,0.013835643418133259,0.12781954887218044,0.22077922077922077,0.0065687717869877815,0.07272727272727272,0.1340782122905028,0.0028850834351032972,0.050734312416555405,0.09608091024020227,0.001799090881831944,0.5189873417721519,0.4880952380952381,0.13539371971137756,0.5030674846625767
52,季节天气_夏天,0.9873318290299202,197.0,0.4666666666666667,0.5265486725663717,0.17905060946941376,0.45263157894736844,0.5352697095435685,0.1423105001449585,0.4437299035369775,0.5433070866141732,0.11647246778011322,0.43023255813953487,0.5471349353049908,0.09419084340333939,0.41578947368421054,0.5476603119584056,0.0671432688832283,0.38009049773755654,0.5258215962441315,0.03763281926512718,0.2961730449251248,0.4461152882205514,0.011938403360545635,0.4162303664921466,0.8071065989847716,0.06655628826043168,0.5492227979274611
53,季节天气_雨天,0.9688514468884264,502.0,0.3503480278422274,0.4428152492668622,0.07244346290826797,0.28116938950988823,0.39279279279279283,0.04685826599597931,0.24043715846994534,0.358087487283825,0.03324209153652191,0.1809021113243762,0.29156999226604796,0.020375199615955353,0.13311258278145696,0.2282793867120954,0.012084607034921646,0.07433844011142061,0.1367275056035863,0.004762078635394573,0.043977427515080755,0.08385899814471244,0.0019308885093778372,0.5632754342431762,0.45219123505976094,0.2196256889663673,0.5016574585635359
54,季节天气_雪天,0.9746134669996649,74.0,0.4411764705882353,0.5113636363636364,0.4273054599761963,0.35251798561151076,0.46009389671361506,0.26778313517570496,0.3132530120481928,0.43333333333333335,0.19110766053199768,0.10294117647058823,0.18122977346278316,0.03534168377518654,0.06734006734006734,0.12435233160621761,0.017994768917560577,0.060114503816793896,0.11229946524064173,0.014521016739308834,0.012769201448446732,0.02518323623379064,0.0019739584531635046,0.5588235294117647,0.5135135135135135,0.6191330016913876,0.5352112676056339
55,室内_卧室,0.9800020132797099,296.0,0.20818713450292398,0.3092962641181581,0.10171248018741608,0.1760948905109489,0.2772988505747126,0.06935249269008636,0.1523809523809524,0.25045153521974717,0.04976128041744232,0.12899477048227775,0.22012890431333665,0.03459370136260986,0.0836864406779661,0.15153452685421995,0.016098612919449806,0.06466512702078522,0.12020033388981637,0.009530182927846909,0.04897285399853265,0.092901878914405,0.005671169608831406,0.2950108459869848,0.4594594594594595,0.2377835661611445,0.3593130779392338
56,室内_卫生间,0.9728265382788553,314.0,0.28335832083958024,0.3853211009174312,0.0782332643866539,0.23295454545454544,0.3433835845896147,0.050183773040771484,0.19130434782608696,0.3005464480874317,0.033788908272981644,0.13539873780837636,0.22946037919299953,0.01808566227555275,0.09278350515463918,0.16633663366336632,0.009570950642228127,0.06199210587415835,0.11555940272668253,0.0051420205272734165,0.039630303879008545,0.07592219986586184,0.002559131011366844,0.438871473354232,0.445859872611465,0.23992801735331237,0.4423380726698263
57,室内_厨房,0.9925701408044709,351.0,0.42973523421588594,0.501187648456057,0.2608145773410797,0.38358458961474035,0.48312236286919835,0.18073460459709167,0.3464788732394366,0.46371347785108386,0.13709333539009094,0.3279503105590062,0.4567474048442906,0.10623624175786972,0.29149377593361,0.4273764258555133,0.07142123579978943,0.23711340206185566,0.3709677419354838,0.04094494506716728,0.1657922350472193,0.2800177226406734,0.017209744080901146,0.4268774703557312,0.6153846153846154,0.24919958526706643,0.5040840140023337
58,室内_客厅,0.9874145911953326,128.0,0.11956521739130435,0.1994818652849741,0.049334973096847534,0.09655172413793103,0.1683366733466934,0.033225856721401215,0.08057296329453895,0.14457831325301207,0.02314041741192341,0.06871868289191124,0.1259016393442623,0.01765151508152485,0.05579631635969664,0.10435663627152988,0.011948042549192905,0.04624522698345354,0.08772635814889335,0.008668344467878342,0.023548518067397484,0.04590423426988525,0.002664953703060746,0.3577981651376147,0.3046875,0.37847125431744894,0.3291139240506329
59,室外_停车场,0.9697552809847706,67.0,0.1277258566978193,0.211340206185567,0.013583408668637276,0.10551558752997602,0.18181818181818182,0.010339099913835526,0.05251396648044693,0.0977130977130977,0.003936465363949537,0.03146206045650833,0.060426540284360196,0.0018958828877657652,0.02094647013188518,0.040831758034026465,0.0010531122097745538,0.015087347803070408,0.02964889466840052,0.0006334815407171845,0.009553641346906812,0.018908865468071915,0.00029626116156578064,0.2692307692307692,0.417910447761194,0.04978173078166914,0.32748538011695905
60,室外_公园,0.9704512830942891,71.0,0.023394994559303592,0.045049764274489264,0.002999610500410199,0.021668971876440755,0.04196428571428571,0.002511507598683238,0.017458100558659217,0.034071550255536626,0.0018232447328045964,0.010904684975767368,0.021501094963169425,0.0009205354726873338,0.00977366255144033,0.019312214128409284,0.0007425608928315341,0.008624346104905981,0.01707726763717805,0.0005636715795844793,0.006831767719897523,0.013560758554931666,0.00038376307929866016,0.2972972972972973,0.15492957746478872,0.1269836640704276,0.20370370370370372
61,室外_农村街道院落,0.9833940728559396,1253.0,0.44976076555023925,0.5141880341880342,0.1930076628923416,0.39543910722950026,0.49185274592637296,0.1371815949678421,0.35176282051282054,0.46839157108562285,0.10164777934551239,0.3026400515132003,0.431291580637761,0.06856134533882141,0.26387792686135225,0.3969133359715077,0.047081928700208664,0.22637502654491398,0.35759812143575975,0.030865631997585297,0.17938931297709923,0.29916456703354993,0.016948217526078224,0.5269509251810137,0.5227454110135674,0.2991746138812399,0.5248397435897436
62,室外_动物园,0.9903449604043786,117.0,0.4152046783625731,0.4930555555555555,0.07255487889051437,0.4117647058823529,0.506578947368421,0.060926761478185654,0.3293172690763052,0.44808743169398907,0.0321161188185215,0.2558139534883721,0.38177874186550975,0.015934204682707787,0.2315270935960591,0.3594646271510516,0.012460404075682163,0.1865671641791045,0.30627871362940273,0.007208566181361675,0.11910112359550562,0.2105263157894737,0.003152604913339019,0.4095744680851064,0.6581196581196581,0.05988999376482178,0.5049180327868852
63,室外_地标建筑,0.9791505293649002,67.0,0.08471074380165289,0.14882032667876588,0.013948558829724789,0.07154471544715447,0.12903225806451613,0.010000381618738174,0.05897114178168131,0.10879629629629631,0.006922960747033358,0.03,0.05772495755517826,0.0026651807129383087,0.030320044918585063,0.05844155844155843,0.002501275623217225,0.02431740614334471,0.04728328494400664,0.0017568650655448437,0.006218144750254842,0.012351928723296548,0.0002671181282494217,0.4444444444444444,0.29850746268656714,0.2470440556689816,0.3571428571428571
64,室外_城市街道,0.9782127974395834,3030.0,0.5358090185676393,0.5660906118636151,0.37006402015686035,0.4986079473551,0.5643890560091678,0.29343757033348083,0.4611872146118721,0.5560361777428234,0.23149143159389496,0.4309821767159651,0.5474470134874759,0.18131835758686066,0.3887730553327987,0.5232595790609822,0.1305980533361435,0.33832413974257947,0.4840285606914693,0.08287575840950012,0.2808155699721965,0.4280668707322816,0.04510671645402908,0.5265248226950354,0.6125412541254125,0.3497654333030092,0.5662852784134248
65,室外_夜景,0.9853719038264698,3081.0,0.7759127150650441,0.6767935578330894,0.5226677060127258,0.7459962756052142,0.6947624002774887,0.42209601402282715,0.7000973709834469,0.7000973709834469,0.302788108587265,0.6394576646375207,0.6903659447348769,0.19600717723369598,0.5770131086142322,0.6704746362029104,0.1187376007437706,0.501628040605248,0.6309323054685618,0.06622186303138733,0.403110917284489,0.5568273092369478,0.03092796355485916,0.7084161696487741,0.6939305420318078,0.31991487564123494,0.7010985407443843
66,室外_工地,0.9899113797388633,270.0,0.6159695817490495,0.6078799249530957,0.20342010259628296,0.5641025641025641,0.6048109965635738,0.14163267612457275,0.5279329608938548,0.6019108280254777,0.0829053670167923,0.40357852882703776,0.5252263906856404,0.03322857245802879,0.32190760059612517,0.4590860786397449,0.018125543370842934,0.18837018837018837,0.3085177733065057,0.005682842805981636,0.12577639751552794,0.22070844686648497,0.0029420906212180853,0.6596638655462185,0.5814814814814815,0.24991154672205584,0.6181102362204725
67,室外_广场,0.98440340172043,76.0,0.24338624338624337,0.3471698113207547,0.06516407430171967,0.08503401360544217,0.1506024096385542,0.01539767999202013,0.07531380753138076,0.13619167717528374,0.012021994218230247,0.062023939064200215,0.11457286432160803,0.008871631696820259,0.03487707261292167,0.06684931506849315,0.003506156150251627,0.02608346709470305,0.050623052959501556,0.0021058516576886177,0.020151869158878503,0.039428571428571424,0.00134086306206882,0.38461538461538464,0.4605263157894737,0.17703721061506458,0.4191616766467066
68,室外_游乐场,0.9716918258179719,143.0,0.41346153846153844,0.49002849002849,0.1089206114411354,0.34317343173431736,0.4492753623188406,0.06403418630361557,0.2616580310880829,0.3818525519848771,0.03443140909075737,0.18430034129692832,0.2962962962962963,0.018206577748060226,0.10983763132760267,0.19327731092436973,0.007757316809147596,0.08036890645586298,0.1468994581577363,0.004694634582847357,0.019788311090658078,0.0387271089762834,0.0006515196873806417,0.5434782608695652,0.5244755244755245,0.20996298731365778,0.5338078291814947
69,室外_烟花,0.9883325858248141,70.0,0.34146341463414637,0.4352331606217617,0.08312518894672394,0.22549019607843138,0.33576642335766427,0.040983036160469055,0.15123456790123457,0.24873096446700507,0.02313506044447422,0.09430604982206406,0.16772151898734178,0.012025873176753521,0.061068702290076333,0.11347517730496454,0.007204584777355194,0.03631961259079903,0.06968641114982578,0.0036791434977203608,0.013021909880115751,0.02567237163814181,0.0010212176712229848,0.8823529411764706,0.42857142857142855,0.6898895323425394,0.5769230769230769
70,小众人群_外国人,0.9681735095769467,1949.0,0.5595408895265424,0.5792079207920793,0.2538030445575714,0.4939571150097466,0.5613646433318564,0.17951162159442902,0.42260061919504643,0.5271287893415717,0.11670653522014618,0.3555447470817121,0.48242864213826103,0.07436402887105942,0.27474462839027824,0.40907303002491147,0.04069508612155914,0.21003929522119408,0.33685708477332793,0.022146139293909073,0.1505920713917968,0.25803131662133355,0.010270550847053528,0.634453781512605,0.5423293996921498,0.3699217324366978,0.5847856154910097
71,小众人群_孕妇,0.923443702441791,196.0,0.035931790499390985,0.06781609195402298,0.01024551596492529,0.026733500417710943,0.051364365971107544,0.007114561274647713,0.018770402611534277,0.03656597774244833,0.004488644655793905,0.013259967526610138,0.02605920936004254,0.0026096187066286802,0.009503056715695176,0.01878327451097685,0.0014557336689904332,0.007447377809489833,0.014765694076038905,0.000910390866920352,0.005015016716722389,0.009974640743871511,0.00040928530506789684,0.3670886075949367,0.29591836734693877,0.12948377272191938,0.3276836158192091
72,小众人群_残疾人,0.9348202257594111,100.0,0.01486988847583643,0.029020556227327684,0.0016362681053578854,0.013581278729628082,0.02660663119115841,0.0013375385897234082,0.00977244171436549,0.019275781357565747,0.000819528242573142,0.008043758043758044,0.015916808149405774,0.0005840436788275838,0.006479306714181583,0.012854503093114806,0.0004041866341140121,0.004452359750667854,0.00885831900369965,0.00023201115254778415,0.003702180172768408,0.007374027038099139,0.00016413912817370147,0.09090909090909091,0.17,0.032463801077567446,0.11846689895470384
73,工作_创业,0.8691587697919504,62.0,0.0026377898098014717,0.005252972076306332,0.0006365753943100572,0.0025070319187966246,0.004995126705653021,0.0005294946604408324,0.00238082354850928,0.004745726150029661,0.00043758214451372623,0.0020969037208887304,0.004182238832532479,0.000317297235596925,0.001647175094712568,0.0032876352039977646,0.00018219904450234026,0.0013708196466906345,0.0027372498386055524,0.00011000833910657093,0.0011026226667716784,0.0022025565388397246,5.6587385188322514e-05,0.06896551724137931,0.06451612903225806,0.0441439193895398,0.06666666666666667
74,工作_合同,0.9741439511941848,107.0,0.09420289855072464,0.16311166875784192,0.010017216205596924,0.06398537477148081,0.11656952539550376,0.006477201357483864,0.043936731107205626,0.08269018743109152,0.0038803936913609505,0.037070938215102975,0.0706806282722513,0.00283645442686975,0.0331918178309533,0.06375092661230541,0.0022360447328537703,0.022968197879858657,0.04472843450479233,0.0011905812425538898,0.015275590551181103,0.030044912498064114,0.0005445181159302592,0.3197278911564626,0.4392523364485981,0.048092779517726586,0.3700787401574803
