,name,auc,nums,reca_@precision=0.6,f1_s_@precision=0.6,thre_@precision=0.6,reca_@precision=0.65,f1_s_@precision=0.65,thre_@precision=0.65,reca_@precision=0.7,f1_s_@precision=0.7,thre_@precision=0.7,reca_@precision=0.75,f1_s_@precision=0.75,thre_@precision=0.75,reca_@precision=0.8,f1_s_@precision=0.8,thre_@precision=0.8,reca_@precision=0.85,f1_s_@precision=0.85,thre_@precision=0.85,reca_@precision=0.9,f1_s_@precision=0.9,thre_@precision=0.9,precison_bset,recall_best,thresh_best,f1_score_best
54,季节天气_雪天,0.9837194232949943,74.0,0.5,0.5481481481481482,0.45732130110263824,0.40540540540540543,0.5,0.5341310203075409,0.40540540540540543,0.5172413793103449,0.5479816496372223,0.40540540540540543,0.5263157894736842,0.5582641512155533,0.21621621621621623,0.3404255319148936,0.6382305324077606,0.17567567567567569,0.2921348314606742,0.6508176773786545,0.17567567567567569,0.29545454545454547,0.6521096229553223,0.6166666666666667,0.5,0.4661776957069943,0.5522388059701493
55,室内_卧室,0.9851646190317168,296.0,0.08445945945945946,0.1483679525222552,0.599256843328476,0.08108108108108109,0.14457831325301207,0.6045846939086914,0.060810810810810814,0.11214953271028039,0.6204942166805267,0.013513513513513514,0.026578073089700997,0.6498125791549683,0.013513513513513514,0.026578073089700997,0.6498125791549683,0.006756756756756757,0.013422818791946308,0.6589772701263428,0.006756756756756757,0.013422818791946308,0.6589772701263428,0.3081632653061224,0.5101351351351351,0.21848115118757874,0.3842239185750636
56,室内_卫生间,0.9793974201244704,314.0,0.3089171974522293,0.40842105263157896,0.40701453387737274,0.27070063694267515,0.3828828828828829,0.45364218950271606,0.2484076433121019,0.36705882352941177,0.4824073314666748,0.24522292993630573,0.3701923076923077,0.4977768063545227,0.2070063694267516,0.3291139240506329,0.5609369277954102,0.1942675159235669,0.3168831168831169,0.5913955569267273,0.15286624203821655,0.2615803814713896,0.6295028179883957,0.44527363184079605,0.5700636942675159,0.1799594941797755,0.5
57,室内_厨房,0.9940602532519411,351.0,0.3190883190883191,0.4171322160148976,0.4846777617931366,0.25071225071225073,0.36213991769547327,0.5302448272705078,0.1168091168091168,0.2004889975550122,0.6067194640636444,0.06552706552706553,0.12073490813648294,0.6357517838478088,0.05982905982905983,0.11140583554376658,0.6429059207439423,0.05413105413105413,0.10187667560321716,0.6454146802425385,0.005698005698005698,0.011331444759206801,0.6611683368682861,0.455531453362256,0.5982905982905983,0.2793276247593205,0.5172413793103449
58,室内_客厅,0.9909110103681923,128.0,0.09375,0.16216216216216214,0.605602577328682,0.09375,0.16438356164383564,0.616426631808281,0.078125,0.14084507042253522,0.6304549425840378,0.0703125,0.12857142857142856,0.6349039971828461,0.03125,0.06015037593984962,0.6546097099781036,0.015625,0.03076923076923077,0.6560091525316238,0.015625,0.03076923076923077,0.6560091525316238,0.3125,0.390625,0.23262803869734994,0.3472222222222222
59,室外_停车场,0.9660002210484142,67.0,0.14925373134328357,0.24096385542168672,0.3143652528524399,0.14925373134328357,0.24390243902439024,0.3239808827638626,0.13432835820895522,0.2278481012658228,0.4673619866371155,0.13432835820895522,0.2278481012658228,0.4673619866371155,0.0,0.0,0.6644465029239655,0.0,0.0,0.6644465029239655,0.0,0.0,0.6644465029239655,0.4772727272727273,0.31343283582089554,0.10631144155526741,0.3783783783783784
60,室外_公园,0.9805116297463885,71.0,0.056338028169014086,0.1038961038961039,0.3204253278672695,0.056338028169014086,0.1038961038961039,0.3204253278672695,0.056338028169014086,0.10526315789473684,0.3368919314816594,0.056338028169014086,0.10526315789473684,0.3368919314816594,0.056338028169014086,0.10526315789473684,0.3368919314816594,0.056338028169014086,0.10666666666666667,0.4470612406730652,0.056338028169014086,0.10666666666666667,0.4470612406730652,0.4222222222222222,0.2676056338028169,0.13662519025957037,0.32758620689655177
61,室外_农村街道院落,0.986769890429162,1253.0,0.4565043894652833,0.5185856754306437,0.33466479182243347,0.3790901835594573,0.4790721129601614,0.3992230296134949,0.2841181165203512,0.4043157296990347,0.4786677956581116,0.174780526735834,0.283495145631068,0.5585798621177673,0.12051077414205906,0.20957668285912562,0.5950296372175217,0.015163607342378291,0.02980392156862745,0.6555899381637573,0.004788507581803671,0.009531374106433677,0.662636861205101,0.4986737400530504,0.6001596169193935,0.21950484690996777,0.5447301702281783
62,室外_动物园,0.9977067055005169,117.0,0.39316239316239315,0.47668393782383417,0.2669733166694641,0.15384615384615385,0.25,0.5096063613891602,0.05982905982905983,0.11023622047244094,0.5923127830028534,0.05982905982905983,0.11111111111111112,0.6015506088733673,0.042735042735042736,0.08130081300813008,0.6270829886198044,0.008547008547008548,0.016949152542372885,0.6628997176885605,0.008547008547008548,0.016949152542372885,0.6628997176885605,0.42487046632124353,0.7008547008547008,0.08654744868525763,0.5290322580645161
63,室外_地标建筑,0.9889006065015865,67.0,0.11940298507462686,0.19999999999999998,0.3662932813167572,0.05970149253731343,0.10958904109589042,0.4368060827255249,0.0,0.0,0.6417405307292938,0.0,0.0,0.6417405307292938,0.0,0.0,0.6417405307292938,0.0,0.0,0.6417405307292938,0.0,0.0,0.6417405307292938,0.4444444444444444,0.3582089552238806,0.21177437701865506,0.396694214876033
