,name,auc,nums,reca_@precision=0.6,f1_s_@precision=0.6,thre_@precision=0.6,reca_@precision=0.65,f1_s_@precision=0.65,thre_@precision=0.65,reca_@precision=0.7,f1_s_@precision=0.7,thre_@precision=0.7,reca_@precision=0.75,f1_s_@precision=0.75,thre_@precision=0.75,reca_@precision=0.8,f1_s_@precision=0.8,thre_@precision=0.8,reca_@precision=0.85,f1_s_@precision=0.85,thre_@precision=0.85,reca_@precision=0.9,f1_s_@precision=0.9,thre_@precision=0.9,precison_bset,recall_best,thresh_best,f1_score_best
127,文化_文学作品,0.933885848632466,303.0,0.036303630363036306,0.06853582554517135,0.7171309590339661,0.033003300330033,0.06289308176100629,0.7646543383598328,0.0231023102310231,0.04472843450479234,0.8248600363731384,0.009900990099009901,0.019543973941368076,0.8923871517181396,0.006600660066006601,0.013114754098360654,0.9140165448188782,0.006600660066006601,0.013114754098360654,0.9140165448188782,0.006600660066006601,0.013114754098360654,0.9140165448188782,0.3681592039800995,0.24422442244224424,0.1261576302256021,0.2936507936507937
128,文化_民间艺术,0.9618957221219631,83.0,0.0,0.0,0.8752546906471252,0.0,0.0,0.8752546906471252,0.0,0.0,0.8752546906471252,0.0,0.0,0.8752546906471252,0.0,0.0,0.8752546906471252,0.0,0.0,0.8752546906471252,0.0,0.0,0.8752546906471252,0.24545454545454545,0.3253012048192771,0.11378310982834447,0.27979274611398963
129,时尚_健身美体,0.9553017982759873,699.0,0.4892703862660944,0.5390070921985816,0.3209758698940277,0.45350500715307585,0.5345699831365935,0.39878249168395996,0.41487839771101576,0.5211141060197664,0.47632256150245667,0.36909871244635195,0.49472674976030695,0.581667959690094,0.3147353361945637,0.4517453798767967,0.6888853907585144,0.2761087267525036,0.4168466522678186,0.7966120839118958,0.19599427753934193,0.32197414806110464,0.9183873534202576,0.5989492119089317,0.4892703862660944,0.31977125191972877,0.5385826771653545
130,时尚_时尚穿搭,0.9859416282280935,226.0,0.17256637168141592,0.26804123711340205,0.501518964767456,0.1415929203539823,0.2327272727272727,0.602492094039917,0.11946902654867257,0.20454545454545456,0.6464741826057434,0.11504424778761062,0.2,0.6730243563652039,0.11061946902654868,0.19455252918287938,0.6994796991348267,0.10619469026548672,0.18897637795275588,0.7412300705909729,0.06637168141592921,0.12396694214876035,0.83003169298172,0.41025641025641024,0.35398230088495575,0.22585483030339437,0.38004750593824227
131,时尚_纹身展示,0.9625605857796847,53.0,0.5094339622641509,0.5510204081632653,0.1495056450366974,0.5094339622641509,0.574468085106383,0.17315174639225006,0.4716981132075472,0.5681818181818181,0.2593161165714264,0.4528301886792453,0.5647058823529413,0.43628233671188354,0.41509433962264153,0.55,0.7054367065429688,0.3018867924528302,0.45070422535211263,0.9393305778503418,0.20754716981132076,0.3384615384615385,0.9766880869865417,0.675,0.5094339622641509,0.1799886274916199,0.5806451612903226
132,时尚_美发美甲,0.9459417643964477,439.0,0.3211845102505695,0.41839762611275966,0.5251688957214355,0.275626423690205,0.38720000000000004,0.6479167342185974,0.255125284738041,0.3739565943238732,0.7408386468887329,0.22779043280182232,0.34965034965034963,0.8141775131225586,0.2164009111617312,0.3411131059245961,0.8549758791923523,0.17084282460136674,0.28462998102466797,0.9173012375831604,0.12300683371298406,0.21643286573146295,0.9720865488052368,0.504424778761062,0.3895216400911162,0.3199821889646989,0.4395886889460154
133,时尚_美妆护肤,0.9458375726278079,522.0,0.3103448275862069,0.4090909090909091,0.4213442802429199,0.29310344827586204,0.404227212681638,0.49271658062934875,0.21455938697318008,0.32844574780058655,0.6481220126152039,0.1781609195402299,0.2879256965944273,0.7733384370803833,0.10344827586206896,0.18336162988115448,0.9470213651657104,0.09770114942528736,0.1752577319587629,0.9600693583488464,0.08237547892720307,0.15114235500878734,0.9703159928321838,0.47126436781609193,0.39272030651340994,0.23973944906772998,0.4284221525600836
134,明星名人_明星,0.9588596816907432,3882.0,0.64940752189593,0.623778300136088,0.2826477587223053,0.6087068521380732,0.6287082612744446,0.3634391725063324,0.5731581658938691,0.6303116147308782,0.44198060035705566,0.5257599175682638,0.618203846736332,0.5376922488212585,0.4678001030396703,0.5903771131339401,0.6461246609687805,0.3699124162802679,0.5155268353975947,0.7899400591850281,0.23467284904688304,0.3722926031875766,0.9111320972442627,0.680870083432658,0.5886141164348274,0.4096645094941889,0.6313898867090356
135,明星名人_社会名人,0.9609583086458924,1025.0,0.5297560975609756,0.5626943005181346,0.26186105608940125,0.5014634146341463,0.5663911845730029,0.3277909755706787,0.47024390243902436,0.5627553998832456,0.40605777502059937,0.4370731707317073,0.5524044389642416,0.5004622936248779,0.3746341463414634,0.5102990033222591,0.6490530371665955,0.32390243902439025,0.46925795053003533,0.7584234476089478,0.18536585365853658,0.3074433656957929,0.9362738132476807,0.6908077994428969,0.48390243902439023,0.3798727099486134,0.5691336775674125
136,明星名人_网红KOL,0.952049195719912,1911.0,0.44583987441130296,0.5115580906634644,0.3180370032787323,0.423861852433281,0.5131453911941717,0.3796887695789337,0.3825222396650968,0.4947546531302876,0.46397528052330017,0.3458922030350602,0.47349570200573077,0.5615955591201782,0.31868131868131866,0.4558383233532935,0.6408738493919373,0.2454212454212454,0.38099106417546713,0.7916666865348816,0.1946624803767661,0.32013769363166955,0.8818702101707458,0.6511254019292605,0.423861852433281,0.3798848615425856,0.5134706814580032
